count,mean,std,min,25%,50%,75%,max,file
3610.0,1720899973.8024833,78.10922006337422,1720899837.877399,1720899906.1869888,1720899973.8602285,1720900041.3558981,1720900109.2687109,../Computer Vision/Results/test/p5v2_results.csv
3610.0,60.21015,34.776794167458,0.0,30.105075000000003,60.210150000000006,90.315225,120.4203,../Computer Vision/Results/test/p5v2_results.csv
3610.0,0.06371191135734072,0.24427286501334208,0.0,0.0,0.0,0.0,1.0,../Computer Vision/Results/test/p5v2_results.csv
3610.0,0.4401517757700831,0.06503379440619238,0.28609684,0.3965143425,0.442441655,0.4763929875,0.6682282,../Computer Vision/Results/test/p5v2_results.csv
3610.0,0.7231660958725761,0.04961527156686132,0.5586781,0.6942664525000001,0.72327235,0.7556733,0.87984043,../Computer Vision/Results/test/p5v2_results.csv
3610.0,0.4342912313628809,0.06424914180820636,0.27726978,0.3963943575,0.43298630000000005,0.4669070275,0.65693223,../Computer Vision/Results/test/p5v2_results.csv
3610.0,0.47274415810526316,0.03561316803960131,0.34556678,0.450220335,0.47375137,0.49549935500000003,0.5764905,../Computer Vision/Results/test/p5v2_results.csv
3610.0,0.4358337118642659,0.07046971425833887,0.26942807,0.389660545,0.433900525,0.47795208,0.66985124,../Computer Vision/Results/test/p5v2_results.csv
3610.0,0.17651754076204984,0.03160150155110983,0.05306581,0.15505136000000003,0.176223105,0.2005459075,0.26523235,../Computer Vision/Results/test/p5v2_results.csv
3610.0,0.25186415115732297,0.027563627088264233,0.1756577357457542,0.2312281253759037,0.24999645247640662,0.27213301630341846,0.3403739526826603,../Computer Vision/Results/test/p5v2_results.csv
3610.0,0.5471966008627565,0.04908229796226278,0.3634417921708999,0.5142890532720197,0.544499239362336,0.5797089460181468,0.7104199439496119,../Computer Vision/Results/test/p5v2_results.csv
3610.0,3.57689044860913,2.7425071327751485,0.0,1.55735149663787,2.7723638316322594,4.997924989129345,20.037127073076725,../Computer Vision/Results/test/p5v2_results.csv
3609.0,-0.019660798594143648,14.353576843195965,-77.33057634308437,-6.412956716271858,0.0606372285190412,6.3866803746839125,139.42424244435614,../Computer Vision/Results/test/p5v2_results.csv
3608.0,-0.6228887982293302,2183.6576572927165,-18625.38183647438,-964.6592085482478,15.22612818022795,1051.2516472278996,15959.72998187711,../Computer Vision/Results/test/p5v2_results.csv
3675.0,1721480780.562712,95.53066785258414,1721480621.141432,1721480696.1045775,1721480778.159796,1721480864.097827,1721480945.652589,../Computer Vision/Results/test/p1v2_results.csv
3675.0,61.294566666666675,35.402882427769136,0.0,30.647283333333334,61.29456666666667,91.94185000000002,122.58913333333334,../Computer Vision/Results/test/p1v2_results.csv
3675.0,0.3526530612244898,0.4778608751136263,0.0,0.0,0.0,1.0,1.0,../Computer Vision/Results/test/p1v2_results.csv
3675.0,0.4861212803700681,0.028976487132296988,0.41135103,0.471153545,0.48396763,0.5092951,0.67277277,../Computer Vision/Results/test/p1v2_results.csv
3675.0,0.6755162697006802,0.027495137826465756,0.563758,0.658209175,0.67926383,0.6939119,0.7403117,../Computer Vision/Results/test/p1v2_results.csv
3675.0,0.48833072513197284,0.02503853655573155,0.4290723,0.474284435,0.4872087,0.5074588,0.666344,../Computer Vision/Results/test/p1v2_results.csv
3675.0,0.4755128382476191,0.019668077878442446,0.37562358,0.46038325,0.4731559,0.491544015,0.52482164,../Computer Vision/Results/test/p1v2_results.csv
3675.0,0.47996635470476184,0.0319269362519169,0.42355347,0.455312445,0.47913113,0.504039575,0.71119595,../Computer Vision/Results/test/p1v2_results.csv
3675.0,0.24530483751292517,0.016562403437015576,0.17806694,0.231806225,0.247408,0.25721583000000003,0.2908365,../Computer Vision/Results/test/p1v2_results.csv
3675.0,0.20267283523965407,0.014892314489911023,0.1578312735955095,0.1903189536052085,0.2059410907768711,0.21451266414752623,0.2341736105659221,../Computer Vision/Results/test/p1v2_results.csv
3675.0,0.431797505269312,0.027647019645927973,0.3468170237568689,0.412876901720571,0.4365936931260452,0.4534041624885956,0.4850592497080518,../Computer Vision/Results/test/p1v2_results.csv
3675.0,4.93337619883963,2.8903025433496667,0.0,2.7304478628518254,4.742361054288951,6.691112328039136,15.1003329061381,../Computer Vision/Results/test/p1v2_results.csv
3674.0,0.019652256453327643,5.655540997662661,-112.47593153128946,-1.8699650621975739,0.0597495000336244,1.9251311261096538,116.76616579457786,../Computer Vision/Results/test/p1v2_results.csv
3673.0,0.00588318375290027,103.08654953338204,-1768.9049481285213,-29.88388113846926,-0.008014776919557,31.233709629527187,1561.4200031761534,../Computer Vision/Results/test/p1v2_results.csv
3596.0,1720900877.5462244,78.94722663535958,1720900739.464789,1720900809.325622,1720900877.6179476,1720900945.6621118,1720901014.349974,../Computer Vision/Results/test/p6v2_results.csv
3596.0,60.28334139784947,34.66735073512423,0.0,30.28859166666667,60.27688333333334,90.26517499999999,120.3202,../Computer Vision/Results/test/p6v2_results.csv
3596.0,0.771412680756396,0.4199811981955417,0.0,1.0,1.0,1.0,1.0,../Computer Vision/Results/test/p6v2_results.csv
3596.0,0.2280943866807564,0.1612956456258504,0.0,0.15063664,0.171328025,0.20121693499999999,0.7035106,../Computer Vision/Results/test/p6v2_results.csv
3596.0,0.4768654900055617,0.1443216500720628,0.0,0.4607708875,0.48399924,0.49651401,0.76346433,../Computer Vision/Results/test/p6v2_results.csv
3596.0,0.22151833807202448,0.1573699162213049,0.08774599,0.1407142075,0.15247154000000002,0.1699701525,0.9771798,../Computer Vision/Results/test/p6v2_results.csv
3596.0,0.3233814866852058,0.04582480169655302,0.21203241,0.290290775,0.32539635,0.33690249250000004,0.46425003,../Computer Vision/Results/test/p6v2_results.csv
3596.0,0.32962872924638487,0.1035333314269081,0.2378724,0.27909468,0.28730441500000004,0.29634717499999996,0.9804449,../Computer Vision/Results/test/p6v2_results.csv
3596.0,0.2239353892552836,0.06023932755042246,0.010777452,0.2356464525,0.24659545,0.258292205,0.29165852,../Computer Vision/Results/test/p6v2_results.csv
3596.0,0.19324732863012947,0.053021028999448556,0.1204447063726225,0.16056037123979464,0.1711893781311004,0.20665177953457342,1.0172790875282722,../Computer Vision/Results/test/p6v2_results.csv
3596.0,0.31444277247396546,0.11964468062500613,0.1968924574802128,0.24319044278548185,0.2591701877778265,0.3519335045439602,0.986818049351929,../Computer Vision/Results/test/p6v2_results.csv
3596.0,27.655818071893698,12.594862469600185,0.0,25.718951627577855,32.58719416439543,35.6650113192707,49.635245567295144,../Computer Vision/Results/test/p6v2_results.csv
3595.0,0.20462124719766078,106.09413713800035,-537.9836198835156,-10.579369978050492,-0.2212070429474744,10.288933963103881,552.6653996727497,../Computer Vision/Results/test/p6v2_results.csv
3594.0,42.327766123734136,22801.158901346207,-139147.00542322345,-2471.504343584292,40.5934624413858,2317.304937199312,135162.97217889802,../Computer Vision/Results/test/p6v2_results.csv
3688.0,1720890663.4577832,82.10236108259791,1720890519.469595,1720890592.7793617,1720890663.1985126,1720890734.788631,1720890805.0825331,../Computer Vision/Results/test/p2v1_results.csv
3688.0,61.51145,35.52810007980642,0.0,30.755725,61.51145,92.26717500000001,123.0229,../Computer Vision/Results/test/p2v1_results.csv
3688.0,0.4200108459869848,0.49362719301767555,0.0,0.0,0.0,1.0,1.0,../Computer Vision/Results/test/p2v1_results.csv
3688.0,0.39968615203633406,0.13186194187017178,0.22931573,0.23879367499999998,0.467569065,0.49775923499999997,0.58195066,../Computer Vision/Results/test/p2v1_results.csv
3688.0,0.6528421855504339,0.02344308619167,0.60353845,0.6340514500000001,0.653407155,0.6650259624999999,0.7608841,../Computer Vision/Results/test/p2v1_results.csv
3688.0,0.3925652772532538,0.13669106044814724,0.21568537,0.22914567,0.4414101,0.4970921625,0.59375083,../Computer Vision/Results/test/p2v1_results.csv
3688.0,0.38602760456616053,0.022562458096891284,0.32274118,0.37371511749999997,0.381670875,0.39320479750000004,0.47348386,../Computer Vision/Results/test/p2v1_results.csv
3688.0,0.394205370387744,0.14614352968060637,0.0,0.219371935,0.447689145,0.4934821675,0.626518,../Computer Vision/Results/test/p2v1_results.csv
3688.0,0.0845728000737527,0.022354631862324566,0.0,0.0687217935,0.07904188000000001,0.09589502750000001,0.16526207,../Computer Vision/Results/test/p2v1_results.csv
3688.0,0.2673101550607654,0.012425347751060375,0.2298190924130332,0.2572804730534849,0.2695334693959657,0.2770200470292197,0.3234094638031652,../Computer Vision/Results/test/p2v1_results.csv
3688.0,0.5689012739637818,0.02317783663026504,0.5014579835397293,0.5508341781960693,0.5725672329217983,0.5851343530261797,0.7123055962401303,../Computer Vision/Results/test/p2v1_results.csv
3688.0,1.3731815247212118,1.4680971578708182,0.0,0.4560352317209763,0.8729133554609342,2.110882315975555,20.480715666484915,../Computer Vision/Results/test/p2v1_results.csv
3687.0,0.018888986421922063,14.362375233433164,-267.7236902912775,-1.8110694854464642,0.0276202226571961,1.7694188658198633,269.8301083594913,../Computer Vision/Results/test/p2v1_results.csv
3686.0,0.9370911256205604,2882.5437600943587,-64885.26347186563,-377.3223787250813,-6.511309585239051,386.69250194986193,35090.133959263505,../Computer Vision/Results/test/p2v1_results.csv
3615.0,1720900295.1155057,79.64010489604766,1720900156.318169,1720900226.3786268,1720900294.721015,1720900364.064925,1720900433.347844,../Computer Vision/Results/test/p6v1_results.csv
3615.0,60.518706288612265,35.11798085350577,0.0,30.14678333333333,60.29356666666667,90.97421666666668,121.48803333333332,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.738865836791148,0.43931366892479295,0.0,0.0,1.0,1.0,1.0,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.3031370673084371,0.0073721943750033195,0.28185928,0.29689268,0.30690926,0.308942675,0.32204404,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.5959464146804979,0.01704824680640825,0.56718385,0.58309302,0.58812135,0.60718257,0.64841825,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.3093116159474412,0.00852422815015009,0.28169996,0.30386305,0.31223956,0.315054525,0.33472353,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.40675994789488246,0.013067619291836188,0.38137937,0.397117155,0.40169865,0.415656835,0.44924867,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.319121866055325,0.012943013498541397,0.27252108,0.31388284499999997,0.32323673,0.32802719,0.33796504,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.21032517210788385,0.009783677190262515,0.17799161,0.205142405,0.21022306,0.215274885,0.25039205,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.1893534259782882,0.006158460001335265,0.1707268238948238,0.1851742475996324,0.1885223323467633,0.19262362791647858,0.210127373740701,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.38606576153136063,0.013450447648998979,0.3486690183511118,0.3759832072450906,0.3830600897596136,0.3940911170361697,0.4335334995559484,../Computer Vision/Results/test/p6v1_results.csv
3615.0,0.8594182543814252,0.5800063535250559,0.0,0.38742651415999385,0.7925810040743565,1.2624260508216505,3.385581941570367,../Computer Vision/Results/test/p6v1_results.csv
3614.0,-0.010635073694625815,4.246054218133195,-24.42656063062283,-1.5214343937450048,0.01581685413586215,1.5366276312897824,22.850593941127514,../Computer Vision/Results/test/p6v1_results.csv
3613.0,-1.1387297211402685,839.8295706147845,-5863.590040939078,-300.604528154006,-1.098537909186049,297.18515538878995,5503.223939789259,../Computer Vision/Results/test/p6v1_results.csv
3257.0,1721481214.6239417,84.08505975230376,1721481073.9218502,1721481139.302662,1721481214.206767,1721481287.1342971,1721481363.251546,../Computer Vision/Results/test/p1v1_results.csv
3257.0,54.320933333333336,31.376653303504717,0.0,27.160466666666668,54.320933333333336,81.48140000000001,108.64186666666669,../Computer Vision/Results/test/p1v1_results.csv
3257.0,0.13877801657967453,0.3457678208057933,0.0,0.0,0.0,0.0,1.0,../Computer Vision/Results/test/p1v1_results.csv
3257.0,0.5368970826742402,0.05066968478258374,0.4390592,0.48610225,0.5336175,0.58819574,0.7866636,../Computer Vision/Results/test/p1v1_results.csv
3257.0,0.7223437545563403,0.04939248417183217,0.6321274,0.67641896,0.73484004,0.7563599,0.83881474,../Computer Vision/Results/test/p1v1_results.csv
3257.0,0.5212463818698189,0.058243288269316566,0.4323128,0.47247618,0.49496752,0.57700706,0.74861395,../Computer Vision/Results/test/p1v1_results.csv
3257.0,0.483274142167639,0.027880233615037272,0.3771857,0.45581257,0.48919877,0.5046928,0.54988414,../Computer Vision/Results/test/p1v1_results.csv
3257.0,0.5192868898802578,0.05825828514929963,0.43712536,0.46664733,0.50251544,0.570391,0.73200357,../Computer Vision/Results/test/p1v1_results.csv
3257.0,0.20342684778170095,0.018425208746601883,0.058446035,0.18808047,0.20544453,0.2172263,0.2533627,../Computer Vision/Results/test/p1v1_results.csv
3257.0,0.24265722270394866,0.024923975638917788,0.1931139553248884,0.2208107667380782,0.2388669001711848,0.2624895281659622,0.3088291657277226,../Computer Vision/Results/test/p1v1_results.csv
3257.0,0.5201423185165339,0.05048158931341192,0.4144492534157858,0.4770789139533928,0.5233505373875484,0.5617554895765404,0.6249299608287532,../Computer Vision/Results/test/p1v1_results.csv
3257.0,6.004921830030629,3.290223891523483,0.0069880048245194,3.3083509920978025,5.956354310817436,8.290285488619961,14.196743425667814,../Computer Vision/Results/test/p1v1_results.csv
3256.0,0.012076347036872466,5.947408667895941,-111.11684470085046,-2.245449283898613,-0.05298272144120375,2.1869285314437183,77.99374828050135,../Computer Vision/Results/test/p1v1_results.csv
3255.0,0.03341474940379304,97.03271619914,-1794.9573893978036,-33.51101070874914,0.6275217680993554,31.732622933901524,1320.504493431961,../Computer Vision/Results/test/p1v1_results.csv
802.0,1720899466.9911978,18.842484955608338,1720899434.572771,1720899450.4325278,1720899467.0611563,1720899483.665664,1720899498.992242,../Computer Vision/Results/test/p5v1_results.csv
802.0,13.363349999999999,7.729780409930203,0.0,6.681675,13.36335,20.045025000000003,26.7267,../Computer Vision/Results/test/p5v1_results.csv
802.0,0.06359102244389027,0.24417523500033264,0.0,0.0,0.0,0.0,1.0,../Computer Vision/Results/test/p5v1_results.csv
802.0,0.5152670645012469,0.04860670188352025,0.4155034,0.480438225,0.51214895,0.550650525,0.62309533,../Computer Vision/Results/test/p5v1_results.csv
802.0,0.7730929708104739,0.03867991318831687,0.6474119,0.750859235,0.778971405,0.7976623125,0.86443585,../Computer Vision/Results/test/p5v1_results.csv
802.0,0.5114692910723192,0.055209499733406914,0.4055397,0.465860875,0.507498635,0.5619785325000001,0.625913,../Computer Vision/Results/test/p5v1_results.csv
802.0,0.5228411458728179,0.027007547597796083,0.44623783,0.508844325,0.524300725,0.5411651575,0.5978595,../Computer Vision/Results/test/p5v1_results.csv
802.0,0.5128531465461347,0.05185430438496959,0.41475406,0.470930025,0.50999668,0.554569515,0.619792,../Computer Vision/Results/test/p5v1_results.csv
802.0,0.23347590529925186,0.024934497091358195,0.15090083,0.21853159,0.23618402500000002,0.25208958,0.2871343,../Computer Vision/Results/test/p5v1_results.csv
802.0,0.2514284022353495,0.024927428516001653,0.1759495399999819,0.23419675385907843,0.24857498540897738,0.26800744983549474,0.3344662751356071,../Computer Vision/Results/test/p5v1_results.csv
802.0,0.5401243562489593,0.04052828601662531,0.3829019051473563,0.5166770968865719,0.5383515588176854,0.563256615063172,0.6520932548276354,../Computer Vision/Results/test/p5v1_results.csv
802.0,3.146004982616229,2.4731460893128383,0.0,1.1773524441656464,2.5750758107105325,4.5913103419657,13.670940732668688,../Computer Vision/Results/test/p5v1_results.csv
801.0,-0.0013321570063025015,13.19325818312175,-58.15436121833854,-6.2328333913711935,0.3154601179019522,6.638477579797473,58.58780284829503,../Computer Vision/Results/test/p5v1_results.csv
800.0,4.002072376874953,1887.1999477631302,-9022.112867284692,-989.0257845623694,4.620758204023833,1028.5743242832382,8155.779525675543,../Computer Vision/Results/test/p5v1_results.csv
180.0,1720899271.3604448,4.044360569740821,1720899264.067561,1720899267.9184523,1720899271.3040943,1720899274.8210356,1720899278.3544488,../Computer Vision/Results/test/p3v3_results.csv
180.0,2.9863166666666663,1.7385922514110854,0.0,1.4931583333333334,2.9863166666666667,4.479475,5.9726333333333335,../Computer Vision/Results/test/p3v3_results.csv
180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../Computer Vision/Results/test/p3v3_results.csv
180.0,0.4825090550555556,0.02634234556467093,0.444033,0.4584330375,0.48359262999999997,0.504369955,0.5273611,../Computer Vision/Results/test/p3v3_results.csv
180.0,0.5045883121666667,0.017118745025417947,0.4737832,0.492960375,0.50260695,0.51692594,0.5439825,../Computer Vision/Results/test/p3v3_results.csv
180.0,0.48399406511111115,0.025981982555160432,0.4501582,0.458471615,0.4783334,0.5081527975,0.5288409,../Computer Vision/Results/test/p3v3_results.csv
180.0,0.3076948706666667,0.033114037194999425,0.20989187,0.3055547125,0.31781645000000003,0.32825312,0.35146523,../Computer Vision/Results/test/p3v3_results.csv
180.0,0.46102685372222224,0.0970662073064737,0.0,0.452350415,0.474654435,0.49665714,0.541644,../Computer Vision/Results/test/p3v3_results.csv
180.0,0.10771527024555555,0.04761475157631617,0.0,0.10764984949999999,0.12429792049999999,0.135015025,0.1709309,../Computer Vision/Results/test/p3v3_results.csv
180.0,0.19747261812813474,0.040599439369242346,0.1556290099223189,0.17120809973762893,0.1862250785756179,0.1983848171607348,0.3266690636852367,../Computer Vision/Results/test/p3v3_results.csv
180.0,0.40364054033042335,0.07716611606262522,0.336106543207756,0.3620421607877123,0.37853635313069744,0.40147279132929925,0.7045373083634601,../Computer Vision/Results/test/p3v3_results.csv
180.0,4.68139544349447,8.84743097962443,0.0423508627600865,1.1718144170231308,2.758688944892799,4.459127513718407,49.257075573553955,../Computer Vision/Results/test/p3v3_results.csv
179.0,-0.3014397804246255,83.66995619513995,-572.5464375241481,-4.289616867902879,0.0633483435604602,3.1282827266181354,544.0176141781543,../Computer Vision/Results/test/p3v3_results.csv
178.0,-462.5749350195015,16251.62156906746,-74515.40990930749,-681.0671003179684,-36.52570530469883,547.4202317171073,143546.7502370954,../Computer Vision/Results/test/p3v3_results.csv
56.0,1720899378.5543835,6.422705624480938,1720899363.9563498,1720899378.4989789,1720899379.5758965,1720899380.6784286,1720899387.085815,../Computer Vision/Results/test/p4v1_results.csv
56.0,7.278700000000001,3.252668503586282,0.0,7.332325000000001,7.7911166666666665,8.249908333333334,11.6116,../Computer Vision/Results/test/p4v1_results.csv
56.0,0.625,0.48850421045919723,0.0,0.0,1.0,1.0,1.0,../Computer Vision/Results/test/p4v1_results.csv
56.0,0.5065029714285715,0.1211444130223873,0.4343106,0.458600415,0.473808,0.5177674999999999,0.99464357,../Computer Vision/Results/test/p4v1_results.csv
56.0,0.7931832823214285,0.02078555039834251,0.7166049,0.78840605,0.796651455,0.80241595,0.8223782,../Computer Vision/Results/test/p4v1_results.csv
56.0,0.4954416916071428,0.11905660033043014,0.43199196,0.450531805,0.469329175,0.4894425025,0.98458433,../Computer Vision/Results/test/p4v1_results.csv
56.0,0.42069050357142856,0.011303440310623122,0.38555038,0.41195124250000004,0.42159518,0.428147785,0.44155744,../Computer Vision/Results/test/p4v1_results.csv
56.0,0.43657765589285713,0.10781505055086879,0.0,0.438757365,0.455486775,0.47917104499999996,0.5173901,../Computer Vision/Results/test/p4v1_results.csv
56.0,0.005888727017857143,0.009999449397425874,0.0,0.0,0.0,0.006700611375,0.03863958,../Computer Vision/Results/test/p4v1_results.csv
56.0,0.37317223562918117,0.01778648358139357,0.3055146332583042,0.3677665999057564,0.37522616985670243,0.3822097607078555,0.404319835401612,../Computer Vision/Results/test/p4v1_results.csv
56.0,0.814782951043193,0.10047588806297159,0.7523242724833229,0.7821984208799736,0.7919401548068896,0.8074027767699093,1.229323188061272,../Computer Vision/Results/test/p4v1_results.csv
56.0,4.513450096961565,11.50700798413118,0.053286334350253,0.7462088376669246,1.784852576177229,2.772837330206995,52.34028482754862,../Computer Vision/Results/test/p4v1_results.csv
55.0,1.017625358170554,179.21408978712972,-665.7350078251227,-3.259496667118306,0.7563193725855374,5.375722838338042,655.3894426947053,../Computer Vision/Results/test/p4v1_results.csv
54.0,-10.407901123601834,37430.88972548133,-171496.53474040318,-720.5607289816644,-39.141954498815956,719.2920717382542,87984.91829401004,../Computer Vision/Results/test/p4v1_results.csv
3600.0,1720901429.690935,80.86491604112855,1720901287.683268,1720901359.693654,1720901430.8613784,1720901499.7099204,1720901567.7265952,../Computer Vision/Results/test/p7v1_results.csv
3600.0,60.04331666666667,34.680472896622,0.0,30.021658333333335,60.04331666666667,90.064975,120.08663333333332,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.1922222222222222,0.39410148798848504,0.0,0.0,0.0,0.0,1.0,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.44345472202499997,0.0365731376697165,0.4305416,0.43580112000000004,0.43816547,0.441606975,0.71520483,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.7945093616472223,0.008030173964824236,0.77769667,0.78891426,0.7926957,0.797692045,0.82315224,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.45260811028888887,0.03467021803894593,0.43317184,0.4439904925,0.44753855,0.450052225,0.7060603,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.5632726730638888,0.005233385646033885,0.54374844,0.55938265,0.563465875,0.567306365,0.57993454,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.4566131369527778,0.03187422679832082,0.43022546,0.4463353375,0.45226991,0.45782993,0.68943965,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.2964723754611111,0.006733532440747969,0.26965144,0.29279638999999996,0.29669676,0.30082900500000004,0.31537935,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.23150558590572098,0.010149808886069926,0.2093337465308995,0.2242121148144669,0.2303040781772629,0.23657410662332418,0.2647430246149467,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.49829630485693405,0.013305672695865644,0.4669240935809876,0.4895991294419133,0.49645401591916916,0.5030243267768406,0.54594290699749,../Computer Vision/Results/test/p7v1_results.csv
3600.0,0.7876820631143266,0.696173063481383,0.0,0.30088160055151003,0.5534057254957956,1.0822241548752363,4.026541327820776,../Computer Vision/Results/test/p7v1_results.csv
3599.0,0.013394319834077663,3.0426324685620254,-27.174305691626948,-1.1777783853747468,0.0243633415198249,1.20634530538178,24.622703576847005,../Computer Vision/Results/test/p7v1_results.csv
3598.0,0.406353125711945,627.6154179105903,-6149.77259931341,-236.33801950137774,8.665731066848378,232.82974893744515,6262.992322466522,../Computer Vision/Results/test/p7v1_results.csv
2363.0,1720896851.5376437,52.68938446931848,1720896758.970103,1720896805.5871274,1720896852.5404422,1720896897.1538925,1720896941.410409,../Computer Vision/Results/test/p3v1_results.csv
2363.0,39.40603333333333,22.765531633761107,0.0,19.70301666666667,39.40603333333333,59.10905,78.81206666666667,../Computer Vision/Results/test/p3v1_results.csv
2363.0,0.02496826068556919,0.15606137742006732,0.0,0.0,0.0,0.0,1.0,../Computer Vision/Results/test/p3v1_results.csv
2363.0,0.5098524331019889,0.04719682011844592,0.42752504,0.4782453,0.50121033,0.53440968,0.79537195,../Computer Vision/Results/test/p3v1_results.csv
2363.0,0.7038744028650021,0.03461864126449043,0.52172416,0.68042042,0.70071054,0.72932475,0.7956463,../Computer Vision/Results/test/p3v1_results.csv
2363.0,0.5028362908125265,0.054180601577951855,0.41996184,0.45913151500000005,0.48703092,0.5431778,0.797499,../Computer Vision/Results/test/p3v1_results.csv
2363.0,0.4243195557215404,0.024077654764806288,0.2504005,0.41489148,0.42687637,0.43735184000000005,0.49367905,../Computer Vision/Results/test/p3v1_results.csv
2363.0,0.49272357838341085,0.06935038174754053,0.0,0.4594101,0.4773488,0.5393759,0.6234123,../Computer Vision/Results/test/p3v1_results.csv
2363.0,0.11731369268218367,0.02267178833859225,0.0,0.105464625,0.12040513,0.132115175,0.17093052,../Computer Vision/Results/test/p3v1_results.csv
2363.0,0.2810459388995041,0.026348118956626632,0.2310438022245716,0.258444874303345,0.2784701988035534,0.30117676919790576,0.3731849380459627,../Computer Vision/Results/test/p3v1_results.csv
2363.0,0.5912171644067477,0.052406138465562656,0.4890074580899982,0.5549107453187885,0.5810216309937516,0.6215229660947807,0.958123237542677,../Computer Vision/Results/test/p3v1_results.csv
2363.0,4.106322105650928,5.617723317805471,0.0,2.1607901201972064,3.4407647022068923,4.722238358543169,59.40591550195146,../Computer Vision/Results/test/p3v1_results.csv
2362.0,-0.0018889623148620142,71.6148188386769,-764.9298311976324,-3.935622617000197,0.10969851694566829,4.138861356475706,756.9509473273401,../Computer Vision/Results/test/p3v1_results.csv
2361.0,-0.8218912233677842,15190.247544186996,-197927.21328551217,-682.4677263230859,15.345321337403863,685.9376030846956,204793.30951732356,../Computer Vision/Results/test/p3v1_results.csv
3650.0,1720901771.8170478,79.95799978087636,1720901633.151554,1720901702.621108,1720901771.52409,1720901840.9924252,1720901910.665963,../Computer Vision/Results/test/p7v2_results.csv
3650.0,60.87748333333333,35.16207925075125,0.0,30.438741666666665,60.87748333333334,91.31622500000002,121.75496666666668,../Computer Vision/Results/test/p7v2_results.csv
3650.0,0.6783561643835616,0.4671711387041374,0.0,0.0,1.0,1.0,1.0,../Computer Vision/Results/test/p7v2_results.csv
3650.0,0.4496367524438356,0.037595872165240234,0.4009564,0.418395385,0.432954445,0.48158378,0.6953064,../Computer Vision/Results/test/p7v2_results.csv
3650.0,0.5430010976164383,0.03567489764635673,0.45260477,0.5211813525,0.54369545,0.5729547125000001,0.59543735,../Computer Vision/Results/test/p7v2_results.csv
3650.0,0.4557660237753425,0.035201379245601266,0.40293455,0.4186196525,0.44869896,0.48795353500000005,0.67558247,../Computer Vision/Results/test/p7v2_results.csv
3650.0,0.2773653816520548,0.039244984572853796,0.11903153,0.25558719,0.283631425,0.3081540875,0.3350054,../Computer Vision/Results/test/p7v2_results.csv
3650.0,0.3464997741041096,0.18959279916774907,0.0,0.400202685,0.42883245999999997,0.4670947725,0.6616287,../Computer Vision/Results/test/p7v2_results.csv
3650.0,0.01785153735098918,0.01474206473506244,0.0,0.002487129675,0.01826121,0.0275789575,0.09070678,../Computer Vision/Results/test/p7v2_results.csv
3650.0,0.26581058170615723,0.033934057297730996,0.1929995377586679,0.25032343941439805,0.2652588728644894,0.27440621261071707,0.4057352623345824,../Computer Vision/Results/test/p7v2_results.csv
3650.0,0.5593642266666358,0.06797273541853449,0.422205237382417,0.5161718897305717,0.5454820073821198,0.5655942511150907,0.709956478136035,../Computer Vision/Results/test/p7v2_results.csv
3650.0,10.904630825975723,16.54118903657944,0.0,1.4505180385773473,2.2713471165250314,3.916758250742389,44.130122394683696,../Computer Vision/Results/test/p7v2_results.csv
3649.0,0.006155508545509196,98.30116535455569,-552.8497210494095,-2.0882774172293272,0.0775648808643778,2.094851208390429,577.1105006002086,../Computer Vision/Results/test/p7v2_results.csv
3648.0,9.867675483938054,20716.650180909728,-144561.74661851692,-452.35210746929585,3.941835398621507,459.26690983011883,148687.56906464466,../Computer Vision/Results/test/p7v2_results.csv
